group_0,group_1,group_2,group_3,group_4,group_5,group_6,group_7,group_8,group_9,group_10,group_11,group_12,group_13,group_14,group_15,group_16,group_17,group_18,group_19
285,1396,914,1018,519,549,1362,643,533,1083,932,1157,753,377,225,992,1388,557,1062,648
1071,515,506,176,976,1043,722,644,993,303,435,204,22,173,317,930,309,200,1067,293
470,152,62,1180,77,1324,423,1013,631,1045,433,137,537,123,1401,530,1316,356,1377,1331
939,1244,7,1247,383,230,1338,672,764,1306,806,1007,132,927,102,1422,664,776,1289,13
984,931,649,976,871,30,1265,692,402,173,455,577,1217,804,450,1243,1193,202,827,132
521,1180,190,1243,1390,423,620,531,1185,383,1386,316,78,24,1310,534,464,986,1211,686
57,94,1262,937,598,657,921,265,959,1434,1121,551,799,923,1341,1071,1116,838,81,922
384,580,1025,602,288,1025,616,578,468,926,1051,148,1428,1005,62,225,1251,1177,788,226
1425,786,331,1356,1398,528,891,559,916,979,874,1134,609,1130,1342,1394,875,1073,472,96
1123,313,431,285,1260,418,847,845,886,212,618,262,1055,2,541,106,457,990,370,1379
274,1111,1116,695,866,1246,529,747,1097,1351,144,1269,182,1153,324,516,1159,982,962,8
260,265,1217,99,8,1346,514,502,4,107,908,1373,82,1148,517,1342,82,1406,884,661
590,1270,1153,128,1116,1272,446,420,184,120,243,92,1111,819,249,1240,1162,1421,768,969
882,1403,663,1441,545,266,273,228,885,1411,202,518,681,1400,574,189,1094,963,1369,331
1363,679,1438,753,1426,1372,1158,448,730,1256,347,966,882,1062,492,198,369,313,16,751
380,845,647,1056,779,1336,1355,72,863,1219,609,421,1170,435,485,645,434,1270,894,430
287,173,1192,1078,168,617,8,210,612,280,668,548,691,572,336,1252,413,1265,1151,940
111,124,823,739,494,816,63,259,473,1001,847,709,1072,774,263,773,1114,774,1393,280
782,958,202,319,1195,82,86,1138,1111,48,468,997,1018,640,556,996,1051,865,493,1072
1350,92,754,1329,796,26,788,655,1262,421,280,1302,831,1305,241,1089,1153,279,715,788
1148,712,117,146,769,853,1122,1301,930,26,1326,1171,461,966,771,209,1189,1348,244,302
378,593,244,1403,274,1221,10,1331,1073,201,354,1326,641,702,474,795,119,1003,31,1117
693,662,1410,296,10,776,566,1378,1383,486,1402,416,1157,1428,438,906,681,611,320,156
88,783,1149,373,218,696,807,930,20,722,780,1097,264,256,1444,359,300,784,858,652
978,673,1359,1279,1334,607,128,1071,77,584,174,1128,359,1059,1107,140,690,564,784,1403
540,748,643,127,953,233,433,903,1013,783,1180,1030,464,27,856,426,90,377,44,863
1369,244,994,155,351,767,39,278,377,745,625,78,171,343,89,242,1077,1393,1343,986
121,1188,1343,854,875,784,778,794,806,454,979,606,1443,593,367,279,253,236,1016,230
454,1417,1313,1286,671,243,1381,1379,590,480,791,459,1155,231,442,615,157,115,852,1425
369,884,187,121,1095,1265,152,1198,789,203,685,1136,1305,26,39,482,1133,689,821,354
305,1053,526,698,672,281,47,1154,108,299,165,814,451,1179,203,1196,368,150,314,1434
676,625,212,932,824,1385,915,1342,87,273,237,330,272,1372,504,1007,1085,1312,980,956
199,719,1194,647,319,1413,1210,1362,364,576,960,176,505,140,1445,1423,190,528,222,1198
1349,1362,175,592,1104,48,979,1356,1374,67,747,1245,29,477,269,64,1439,1151,1215,619
1327,1265,443,1141,1394,46,1103,1229,1295,412,161,366,1076,1268,524,333,1229,877,895,1429
938,736,1286,631,393,642,817,780,381,415,1317,210,135,32,401,453,256,299,483,93
139,1150,88,301,585,6,1364,141,628,953,977,73,312,950,518,752,1228,409,703,1037
499,585,782,292,520,705,333,53,1397,890,439,1389,1136,338,977,679,1066,1321,624,750
1198,526,408,544,869,1335,577,11,334,121,925,733,815,240,657,26,793,93,1202,1310
652,392,1390,13,1164,1257,1235,2,1047,1177,0,954,1240,209,1056,976,1019,72,985,373
341,1402,1097,200,376,1363,396,878,1325,266,664,544,91,1216,1086,1202,1323,5,216,1325
885,356,510,761,106,1278,36,208,1066,686,698,71,896,685,82,1086,102,608,600,1044
231,1062,658,55,935,880,217,1290,900,276,1303,1276,1,1217,750,654,299,310,1134,1009
162,710,1279,377,39,1427,673,1102,287,1055,1305,1221,891,358,1427,425,1259,1131,294,800
371,940,1239,1271,649,485,1092,1308,1127,159,412,186,568,1020,910,79,1404,1340,378,744
985,842,822,46,188,1099,1313,477,1129,1135,52,1092,1236,83,563,449,815,1225,1248,906
908,544,768,30,1183,535,1168,368,72,1244,35,1068,991,907,813,705,186,463,1052,747
83,1120,1181,58,432,566,253,1359,29,515,927,126,551,236,1434,29,1208,916,598,896
1359,629,339,457,301,683,935,1390,1382,519,1294,1141,136,1323,676,999,1120,144,78,486
408,104,1132,656,126,859,98,340,802,1341,1187,232,705,1079,186,550,360,1274,880,717
1269,897,264,15,1282,255,652,238,394,94,1142,1348,765,237,195,373,271,1122,911,379
209,1431,18,801,536,299,118,255,1310,681,1238,859,1331,1203,558,50,688,1258,626,620
486,687,1353,1013,114,41,322,679,191,918,868,949,300,113,941,808,752,876,467,1299
422,788,961,133,308,722,1217,1221,788,611,573,12,832,1225,486,1384,172,1436,942,728
1382,608,1346,752,822,672,738,479,1056,751,662,1383,693,666,686,1278,1378,501,496,275
869,909,388,248,422,969,1101,355,1200,881,855,83,393,1273,20,223,517,1228,366,873
9,314,487,1397,365,1207,1125,837,502,1091,407,257,347,855,654,113,12,420,1144,1368
296,461,261,161,131,1241,1076,440,47,70,275,630,956,544,848,743,54,1009,1117,1267
124,926,766,639,1289,1422,1090,943,1170,578,361,426,888,449,1073,341,1446,983,591,377
597,423,632,1055,1444,909,1256,384,302,331,1185,110,1326,1066,370,933,382,1061,672,1031
609,31,673,1189,1255,1423,293,134,457,483,737,734,1362,1358,757,100,407,1097,555,1435
1129,1374,627,847,957,581,269,873,805,333,86,1359,1264,1191,668,659,210,743,583,1186
871,539,601,74,952,8,175,894,418,417,650,122,438,549,1175,1122,637,481,810,1395
394,660,715,819,1038,277,531,516,1448,580,702,906,930,858,715,1250,712,264,224,616
662,1430,711,622,63,1212,222,1269,78,996,1417,683,676,565,173,491,1149,752,1199,110
613,972,1345,45,79,280,341,406,905,1397,729,1109,459,1041,469,1362,582,1294,33,1420
1057,468,1099,117,429,395,702,193,981,885,345,193,401,1192,1344,650,67,1396,1309,511
854,336,790,446,1343,1429,844,1008,949,356,463,757,282,749,853,691,912,859,1150,995
62,1400,341,1005,222,601,1387,670,45,1446,219,393,569,96,1261,766,907,249,575,366
23,224,208,1212,1176,192,472,530,136,195,1252,955,913,469,645,792,273,126,1349,245
1376,1263,685,311,1150,960,44,77,23,1390,1215,250,242,872,510,695,940,928,424,926
1430,1202,488,943,48,61,1332,322,179,517,1277,1004,230,748,431,12,1414,160,1071,1390
267,1155,91,490,302,1338,1083,846,909,719,1286,537,905,513,1077,421,841,842,594,315
893,64,347,1067,375,843,811,23,761,115,340,1100,1022,865,1438,1286,428,157,563,1291
11,16,1264,1193,1085,1320,1286,938,58,644,58,917,627,686,874,602,1362,1273,1295,674
236,1222,44,754,923,245,83,593,1204,554,376,1142,408,1236,287,1065,593,1260,279,1224
845,553,161,763,287,221,466,568,1414,1371,500,1379,696,497,755,1034,73,962,361,133
447,1317,640,706,761,259,235,336,1161,833,262,475,543,272,382,1291,1212,262,183,943
1169,641,820,1080,315,779,542,1020,782,1274,132,314,531,797,179,1239,1287,1197,270,462
1420,632,1076,680,1235,121,385,213,1402,80,559,1143,563,444,433,701,318,1202,893,1249
642,961,426,521,562,800,27,1118,289,438,1096,1358,1053,942,1316,1273,1436,911,1316,186
914,839,594,669,233,1174,1340,910,451,897,545,208,1284,598,1025,1433,874,1187,1310,570
271,726,780,547,973,1441,729,331,1439,328,838,318,774,486,391,790,837,900,133,1103
1101,1279,1050,593,453,152,913,417,711,1086,930,241,1252,21,836,646,669,620,586,1181
717,683,452,1327,285,790,29,397,787,558,1304,180,595,283,962,853,297,51,501,64
1132,1165,781,504,886,404,569,1015,812,1058,798,481,1130,311,369,997,965,1188,1068,1182
141,71,1022,857,535,138,96,1172,1065,138,1155,1021,911,125,1212,43,162,393,686,465
1047,1160,903,1170,1324,869,929,1242,762,990,989,472,716,928,656,265,400,114,380,1421
270,162,89,156,120,1037,251,143,95,1116,1390,1350,1194,831,1280,1021,950,1017,815,715
138,610,1141,469,253,14,1126,859,67,284,1116,353,1133,777,689,1159,732,32,204,166
960,247,114,928,194,260,1209,1270,19,1209,1063,525,157,1388,376,633,113,1080,1366,957
612,520,1285,468,692,1358,615,202,852,209,744,1204,150,555,1257,155,1206,945,234,1051
1050,1192,332,1447,854,501,438,38,713,1266,84,1250,1290,213,1387,1221,101,1033,742,1092
538,1072,1069,1273,1001,848,229,597,945,1160,1235,1226,1400,1126,73,7,430,36,617,109
514,1368,986,269,904,618,672,1272,488,231,984,120,268,639,964,473,37,490,198,642
1398,732,1348,1010,1290,438,774,90,639,520,929,980,332,1424,508,619,479,1152,130,416
1418,1061,1163,1048,817,1348,573,1131,687,104,730,307,1389,717,52,600,1280,358,99,1252
283,626,719,927,105,1417,9,268,989,1251,879,1020,541,20,1419,732,502,56,455,50
12,395,460,1132,204,1191,565,685,105,15,1003,419,1279,1301,995,244,205,1096,468,281
1059,1143,1205,559,894,346,1240,813,1067,1345,934,610,522,392,694,343,295,1106,274,993
147,108,447,300,297,1351,1010,526,1285,20,478,237,881,878,1399,1115,658,1263,476,627
838,1219,32,591,1191,613,383,1077,956,1285,211,450,583,276,63,663,527,1443,649,268
297,546,505,1230,979,771,1062,378,1143,614,476,1249,594,171,119,518,333,636,22,495
1159,645,299,643,1263,22,223,1277,666,1068,1008,1008,36,121,459,205,332,1412,190,782
1304,466,591,1178,1196,212,350,474,800,949,517,490,843,1162,377,447,537,682,834,1278
491,1359,932,971,84,1352,13,993,1417,1370,462,819,1329,1088,699,1118,902,634,194,720
292,882,213,32,1357,62,1383,773,79,1198,1437,836,292,618,32,34,1086,1356,669,183
243,858,664,118,455,1100,803,87,1104,1202,1219,762,807,34,423,349,23,1245,255,102
611,512,752,925,294,785,1151,1134,26,1036,619,1266,1431,532,180,696,208,1135,215,242
993,214,1272,152,1018,23,1187,1106,1126,1073,665,808,489,1265,1,867,747,807,867,410
1203,752,880,520,713,799,740,19,644,604,193,751,285,1070,1078,217,838,941,1001,1153
1379,681,924,573,1125,695,765,916,494,1096,28,1177,334,838,184,960,1207,885,53,1393
857,1326,970,742,992,1342,45,317,1133,254,183,976,1320,245,894,1424,790,53,302,459
1275,1043,972,875,860,523,1130,380,910,1366,1251,508,1229,891,103,1060,91,734,0,522
452,432,115,769,780,1071,178,629,1297,1218,1247,358,392,551,924,837,697,134,547,74
1424,1024,725,97,517,1318,165,31,1216,1416,62,1434,1074,671,362,1332,437,132,1020,1264
922,184,1402,1282,1203,1243,1259,724,132,470,861,647,385,186,892,321,539,687,1392,1227
1414,236,707,330,282,451,474,388,34,401,785,267,1215,1112,404,267,74,1414,230,1305
235,303,152,914,227,1267,1316,733,995,1310,998,745,810,144,301,329,227,907,1242,229
1419,1229,1252,16,625,480,437,346,1348,447,1002,29,1077,899,331,1193,1234,238,26,105
507,1201,848,1073,1292,1138,115,1416,660,1098,922,856,289,117,1269,1166,893,208,1267,714
1392,663,779,268,178,821,598,94,978,771,792,95,208,631,828,1397,964,1170,63,336
1334,861,872,277,492,1004,236,856,658,1414,641,515,1231,989,281,634,595,878,38,115
703,193,1201,901,1199,452,311,748,696,354,1109,741,79,1274,124,1184,1329,159,1413,1102
1272,1386,206,1061,45,1224,286,1326,1072,730,1342,540,103,1080,675,1080,691,730,710,456
1190,915,543,1253,147,327,123,1100,66,1125,818,935,42,616,539,1132,266,8,1228,565
502,1076,403,1226,659,291,995,1392,655,1265,637,276,876,1255,1228,185,167,261,316,227
353,53,589,837,309,1205,582,816,616,835,1355,1387,1405,548,201,177,458,960,1204,749
110,1379,1437,874,655,548,1055,1437,1050,1257,1211,202,1394,1135,1218,669,277,937,590,829
607,192,314,635,1178,1446,889,52,605,715,610,628,517,1093,178,739,436,43,615,1339
1170,1325,1075,1270,630,1130,1023,457,139,272,678,1394,1324,566,896,340,116,443,338,646
455,1247,1317,93,845,897,723,129,351,222,546,1421,1397,166,1425,2,452,1042,1223,803
1388,169,1320,479,1027,397,1329,965,818,759,910,306,653,157,1267,744,1252,446,933,1442
1075,1087,1324,224,600,1406,1248,1395,1223,1084,1070,1261,1050,1267,114,1409,746,250,779,890
1171,1391,17,568,1273,1394,1196,447,1272,1246,378,758,1182,1426,515,962,1025,470,1132,1320
1150,775,996,14,1039,1103,937,550,1028,502,1014,495,193,350,1338,1200,604,265,826,1022
429,784,995,1380,1169,1392,562,418,943,638,1401,1376,394,427,613,1271,811,1411,104,1281
78,675,753,7,212,1060,1377,579,253,19,392,1441,418,142,585,506,1330,1271,778,874
451,1023,283,588,117,1407,99,728,159,564,1172,507,1219,1235,873,1114,744,540,1021,612
755,1054,931,808,234,582,985,83,849,1301,1028,1362,439,134,64,1012,166,567,401,389
896,1030,267,856,677,1192,105,209,864,339,1358,1418,1316,895,359,1092,1201,931,1154,1132
840,118,1250,1301,876,661,1095,546,1015,1377,169,420,1013,798,1150,216,134,494,489,73
777,429,854,474,1354,484,1201,1010,503,1010,725,1393,1030,823,714,494,1012,1224,165,1223
626,939,1147,933,607,828,1264,492,13,781,430,710,211,1165,1007,1043,1172,592,129,1157
582,495,282,1257,1358,810,159,759,1033,1435,331,207,579,175,120,1079,1348,614,285,1300
149,434,665,903,189,946,691,1394,837,1122,305,1081,649,461,881,1335,1069,287,1355,129
171,284,1168,1065,1246,262,605,591,1068,228,1054,1335,145,818,632,1152,315,58,203,936
226,257,1376,1272,401,624,962,1249,261,462,5,1168,601,1260,1067,448,1175,739,578,20
1228,1228,398,790,134,895,520,606,238,939,1205,283,742,732,320,656,616,1313,304,1004
1072,156,1160,432,230,775,758,126,1124,489,592,1028,841,1147,982,338,191,820,202,708
891,72,378,579,415,20,349,1174,82,98,1137,1430,60,191,1351,711,710,1024,769,601
715,1371,736,751,1036,86,1218,189,1395,126,1413,313,63,16,463,32,334,605,580,595
951,397,1128,696,792,345,629,972,180,916,563,1119,340,5,569,921,1263,12,1397,1263
627,691,817,380,771,495,283,499,1314,1260,1447,39,1048,1247,716,927,844,972,389,42
22,763,511,400,470,320,1392,325,772,971,1064,1428,932,1391,958,1329,29,164,469,313
599,1297,571,22,653,74,1056,1427,1327,893,1011,921,199,463,448,900,797,887,15,364
1027,1020,633,783,1189,261,700,999,109,90,487,322,370,1101,1231,49,15,549,588,330
614,840,545,425,1107,401,1121,1024,786,663,428,1243,174,39,1098,102,296,35,1083,1211
441,1206,1266,1268,699,1012,335,59,99,1327,859,1313,833,756,704,797,415,433,1241,1218
437,11,252,1387,965,780,104,1080,272,806,1217,1273,113,869,790,1008,199,454,425,784
842,240,519,580,756,1087,100,595,555,1120,1345,468,412,1158,940,1195,408,366,409,996
405,1077,1105,1421,618,1054,875,197,603,1143,651,1036,231,451,935,137,878,248,290,446
223,404,625,675,459,556,427,206,1354,74,66,1071,1278,648,309,179,671,781,5,1208
1157,824,795,1394,500,15,928,1051,466,1003,436,582,1424,1402,12,126,808,211,963,900
1408,307,855,954,1186,50,1446,635,1421,1039,63,1144,754,934,349,1077,1008,527,859,602
660,374,322,473,634,1137,399,824,423,819,396,260,849,969,1363,408,514,131,229,1302
1143,796,1191,1165,1245,793,642,235,1030,962,1340,1352,748,547,148,1230,224,896,219,1251
1134,774,334,1300,927,602,1079,217,1227,1228,540,1148,325,846,696,440,485,595,103,1077
713,798,1270,239,1168,856,756,1297,928,879,553,8,1239,29,115,1206,189,856,843,554
1307,63,275,760,1333,1236,359,525,980,567,395,149,898,1417,1388,760,1349,551,101,836
747,1276,148,1393,330,391,1208,718,133,1317,581,399,868,745,1274,618,501,760,1026,362
620,994,925,902,111,589,595,498,1121,109,549,995,809,536,955,470,947,1052,1268,916
433,319,1384,1287,0,55,753,729,908,387,667,1296,329,583,778,1073,550,77,110,514
1212,995,1347,1307,130,1177,276,247,1093,392,1115,992,256,376,528,311,1126,548,684,1191
1133,405,14,416,55,1186,1211,567,1424,1112,1220,851,176,132,521,1350,1091,1367,947,108
573,148,71,354,576,1180,367,107,990,368,966,1337,794,1430,1259,929,1447,96,969,1195
793,1217,222,1105,1278,457,41,1006,707,1056,801,777,1209,1269,611,471,1340,1432,460,1309
398,481,652,204,1192,740,1272,1253,931,952,757,1317,672,931,1061,706,308,415,1330,449
855,894,1294,1175,505,962,525,258,517,977,918,531,378,1297,1011,1359,910,69,1252,340
1097,1406,709,830,93,591,202,1385,151,86,1025,224,449,894,965,638,321,710,1402,909
1160,163,486,1020,137,201,493,1217,1023,1333,588,401,381,410,1158,101,461,1287,765,192
778,1118,61,1338,1066,340,1119,48,690,418,942,168,545,347,922,557,1151,450,225,423
1039,643,840,861,1332,1203,572,30,1057,592,1442,415,1135,305,887,376,1264,1387,791,513
1082,1416,441,350,347,1247,244,1335,914,965,840,650,884,915,54,1042,543,1390,1261,1188
924,234,676,298,1264,1005,790,682,773,1326,1387,151,112,228,567,286,1403,33,23,304
678,659,156,1090,1209,863,996,986,1020,840,963,1106,1196,1167,1032,1226,320,1173,621,1147
588,705,850,1154,911,354,295,829,1377,898,889,774,1089,1313,595,385,229,1013,1000,830
60,770,629,253,186,1228,1047,870,343,1061,1258,463,320,1098,1226,1295,529,48,1141,978
887,178,480,604,711,551,470,441,278,1224,454,852,1317,1030,1157,1215,419,616,317,679
244,75,1157,26,207,820,97,1369,942,974,924,488,1163,1200,1147,963,555,381,29,583
545,290,549,1084,1326,837,394,1407,385,1147,711,1294,952,793,630,133,1224,785,1158,188
1116,267,868,166,11,1032,1401,1065,1060,798,1131,1108,1402,1433,553,567,763,372,39,939
1348,114,951,1429,1428,751,971,1143,839,8,453,504,848,1009,85,1074,1003,466,350,1402
744,1164,1291,950,1167,959,501,1148,811,995,1298,487,709,4,805,1244,187,545,825,971
1311,987,600,1046,527,1070,1445,817,320,889,1385,681,1184,1027,507,1017,9,920,1373,944
555,85,1305,676,1005,1337,775,750,111,697,68,552,1247,1251,1068,1322,1381,874,881,1150
1109,1241,901,1288,132,1065,942,1404,185,205,1448,1305,1124,441,160,1107,693,660,1125,844
481,600,286,492,511,1021,489,352,546,293,197,478,554,1114,1187,231,1438,581,694,640
1361,997,46,992,1194,143,72,1137,792,99,1378,625,416,69,1221,259,129,1048,155,1350
1068,690,642,270,846,936,994,1274,657,342,527,170,263,188,823,297,1037,943,938,393
909,1264,878,387,603,479,560,1091,1378,226,965,771,844,800,1108,751,1268,1360,1227,1328
751,1012,544,1258,1088,286,1375,974,952,703,1082,803,532,758,430,1097,1067,1001,54,1126
1399,212,87,1161,1386,312,773,1173,544,362,1095,1275,1146,279,1188,1143,36,694,87,193
735,1198,694,1320,1432,217,140,1247,1338,1393,1032,1367,190,1347,491,820,643,309,280,734
67,488,741,671,1371,662,647,24,154,677,594,1184,1410,645,616,430,1098,337,1058,1269
314,968,575,1430,1312,1323,631,583,824,1152,162,1073,405,483,599,87,350,406,437,69
548,1444,256,442,861,783,813,944,251,1299,1138,357,572,709,40,1234,850,667,28,107
1285,823,579,1418,97,398,134,902,1109,528,444,21,1318,1387,1130,501,255,399,939,155
1064,588,592,1443,531,449,845,605,1207,347,269,855,5,367,1249,815,713,1363,571,1151
1024,107,997,308,173,638,602,111,765,386,682,329,664,981,15,1251,1202,1384,629,273
358,199,374,1291,215,359,1279,1361,572,329,839,494,588,1445,1251,1046,980,438,211,512
1264,854,1288,1220,1054,487,196,329,803,545,373,538,763,425,86,1134,16,127,1304,278
246,618,1245,621,1020,508,1348,881,774,1031,769,1440,66,50,207,388,219,500,263,1007
366,1338,968,1420,1119,363,770,573,1264,1399,824,1306,144,1168,1094,1301,203,256,802,1364
160,1227,1006,501,936,1175,454,627,85,544,230,437,108,562,980,540,726,1000,115,608
811,564,365,1444,364,256,471,15,861,959,1261,1175,13,289,6,1145,173,1007,512,408
457,1044,409,860,751,137,1374,787,936,319,1049,1277,979,156,197,1319,1301,1222,749,466
1226,351,1139,617,1047,481,469,1365,220,1338,585,58,205,836,1070,38,32,140,833,1391
1254,1389,391,799,180,921,526,12,347,982,369,713,983,814,1235,40,1275,1115,800,599
367,1187,1352,92,263,102,759,665,266,599,377,501,244,10,481,386,794,64,1218,39
1239,187,1008,124,880,1447,699,633,866,739,371,259,1342,98,1361,1169,87,400,683,1089
306,77,630,673,643,131,478,1393,485,1267,1081,359,1221,180,725,627,17,352,1290,1315
1357,609,612,1401,14,1304,513,464,1032,749,13,1446,904,447,1062,277,469,348,1442,267
1344,490,551,553,1059,925,864,449,1384,733,178,831,634,260,880,1300,180,1218,1031,163
1250,648,1295,582,390,1239,147,1441,398,744,1333,1404,1383,1241,674,1188,949,252,917,713
862,44,221,1123,1314,1056,59,736,1219,491,198,470,507,833,398,780,243,1383,1385,369
1113,1306,1124,23,476,322,87,1336,513,810,218,461,940,233,514,152,1371,661,1278,1311
1238,421,619,1028,626,144,945,646,1070,177,1248,4,900,1442,1405,468,1110,471,373,476
1062,206,354,1290,1287,1072,328,489,582,856,1228,1399,1353,642,1055,570,100,344,1013,901
1316,1290,1393,826,1000,614,465,1155,882,1049,1123,1343,216,414,1287,1,1181,1077,1318,16
1130,723,29,685,584,290,957,901,653,1359,299,1246,1267,1368,256,703,787,149,1041,592
977,433,207,205,1409,323,1034,1180,643,320,842,1282,496,235,1324,365,890,123,32,412
874,1182,959,668,641,704,496,73,176,1400,986,870,995,760,216,1160,65,1285,991,1367
729,1293,727,1008,560,1219,37,911,327,1402,657,1166,1327,866,59,1223,736,1043,14,17
1184,160,518,1339,1443,1229,747,751,1342,566,1249,105,703,706,897,250,1210,1330,1319,1063
603,298,637,817,1271,691,330,471,1025,507,292,732,64,174,338,62,310,1216,95,239
151,209,1423,1045,1037,594,287,969,1413,49,335,269,96,203,1164,543,7,1375,717,1353
608,1360,200,185,893,1375,1363,542,431,884,1411,594,270,626,498,769,733,253,1028,927
928,619,253,811,40,541,211,1002,577,321,704,1067,1006,249,769,1261,786,935,159,80
954,947,955,1052,480,274,948,312,899,797,39,234,906,298,1178,309,526,276,463,1143
259,1252,98,714,1133,399,1225,342,1149,71,1092,93,1185,1156,237,372,298,1304,986,604
359,1421,1026,402,795,284,865,1445,53,93,696,195,739,573,277,1347,1033,1309,637,1344
6,249,300,584,873,461,348,826,979,1008,708,406,146,523,1030,283,1365,1238,554,75
658,469,199,385,153,205,373,1202,1019,874,438,1251,411,1264,449,917,929,343,1368,1232
435,819,546,825,939,1398,1411,511,336,45,578,96,1092,1294,570,138,994,1318,916,840
1036,676,1338,832,1268,44,1009,1305,379,1124,1332,1234,1434,643,299,1205,1240,421,614,743
553,713,241,1408,118,349,155,766,1445,262,4,1047,1381,880,1356,1403,784,787,423,726
674,1275,372,1021,968,1027,219,727,1100,1444,1243,853,105,552,1159,641,818,1269,816,274
903,142,218,282,489,910,502,1039,689,1302,643,103,767,987,867,1068,549,957,1129,647
8,426,1247,981,960,1146,256,762,1349,1418,43,786,682,808,128,1179,771,669,18,778
1122,1283,536,1122,356,337,1215,604,135,1108,575,1370,1332,953,304,346,1376,822,639,1033
339,1205,74,234,673,1142,678,980,1026,1275,286,517,855,791,483,350,1222,837,549,635
1362,100,41,115,1249,1112,666,1066,315,518,21,872,509,1108,502,1377,94,979,347,28
40,1026,375,1345,269,36,421,533,957,943,970,1442,768,1220,804,1062,346,1091,37,550
1329,1207,1219,1316,1028,420,218,1050,106,105,384,578,621,973,640,1352,772,801,912,1073
36,1189,308,724,397,531,1303,584,75,1300,931,1414,506,1440,945,73,1249,475,751,833
1235,1022,312,967,1244,1374,1339,721,299,978,304,100,237,1248,403,1069,1026,1400,651,731
950,529,749,563,743,680,50,1251,1276,809,279,341,423,1299,1437,878,578,584,1408,1
377,541,1386,316,1121,637,1075,984,325,286,1407,703,1250,204,264,1035,756,855,525,66
1296,1091,1303,1142,1016,720,226,1402,40,488,223,608,275,1396,516,1304,962,1342,253,1416
1154,416,1085,39,1106,1077,49,281,1392,426,50,1398,1393,84,56,613,426,1352,301,530
631,36,1391,990,862,456,688,365,1071,760,799,690,999,452,593,20,152,1204,753,276
694,1422,51,755,69,1249,263,1152,50,210,464,320,18,944,1170,254,85,467,797,1200
1417,992,1072,625,451,370,883,1398,784,710,349,203,155,1025,762,1363,183,1362,967,1190
598,582,1287,697,508,984,772,1254,206,857,771,562,57,650,1293,174,814,1219,1382,1119
1325,179,157,48,892,112,981,1055,1364,311,1370,671,1203,957,1286,587,149,769,534,1066
117,278,414,850,810,971,448,877,1077,129,755,1194,1298,268,1289,806,446,789,1365,76
332,458,121,136,281,1269,1081,138,647,495,1424,144,544,1434,779,953,601,574,83,1062
167,943,740,607,244,1237,435,95,585,1165,826,682,1448,1018,1252,554,1354,425,1287,1034
302,1100,797,140,425,265,32,458,1098,1334,504,636,1338,168,1331,241,53,1275,847,94
1372,218,963,653,683,1235,1143,848,923,688,321,1013,349,335,889,1019,213,849,414,507
843,5,761,401,1012,1303,686,40,1181,432,1446,390,1189,1234,592,47,279,1254,1174,1389
82,149,82,864,259,795,584,804,559,251,134,56,820,612,1106,187,1293,1341,559,589
1274,296,258,87,1010,181,162,284,390,1051,153,428,1227,454,974,404,516,141,1288,205
1380,232,1426,575,256,376,503,212,268,1270,1439,219,454,522,9,765,1281,218,1124,525
564,1308,2,1335,1112,478,592,1230,606,1009,323,876,840,43,1301,1191,904,1391,1195,606
808,1302,1156,1347,1341,350,958,719,1193,448,94,425,538,1300,1050,1110,622,1165,593,917
448,123,531,286,987,1116,1044,1244,554,484,988,909,483,585,1359,1338,370,439,1321,442
348,222,1143,757,325,694,1117,55,353,1253,1445,1102,591,795,956,573,1074,1316,1207,531
1409,1183,1173,366,1436,1179,1180,1375,1248,706,1325,253,156,297,1173,1326,233,1272,184,534
926,442,639,218,831,1411,429,703,107,854,768,794,1354,391,351,571,66,457,829,1163
224,527,1413,1007,1030,130,651,631,1082,954,475,1174,1268,211,719,1246,140,1210,293,564
1255,889,778,542,750,1133,1085,782,752,888,854,725,970,963,501,416,1411,374,243,312
690,1126,671,576,1046,1185,1096,1222,755,229,1164,1223,644,725,1066,485,1319,386,953,841
349,472,942,429,1346,235,1429,707,640,361,1209,1075,1246,326,841,97,159,1293,960,702
39,523,894,924,563,765,574,454,1152,913,971,182,442,254,914,65,1367,1209,181,811
571,1242,1137,1277,721,1431,1214,647,948,1080,1239,1057,1117,394,1198,28,80,862,506,490
925,437,251,361,1277,575,1435,1004,893,766,1174,479,1188,137,730,899,997,1010,377,47
711,1122,1015,1422,969,1379,1141,1238,1311,238,190,447,867,606,1045,577,40,535,633,1240
963,611,211,1285,176,824,730,54,1177,1173,675,841,1343,64,580,162,1055,1058,1253,783
107,386,1222,1222,1072,303,960,761,955,910,1327,502,1112,688,1220,61,1200,675,223,964
1030,1324,290,258,85,716,206,702,217,154,225,684,908,471,23,151,1131,293,1235,742
401,1065,27,548,1006,386,203,715,1114,568,502,1397,907,691,644,781,1104,328,349,342
390,165,390,840,1375,412,1432,69,576,140,16,938,921,406,361,713,1041,1215,537,774
1227,735,1012,125,843,361,617,443,389,297,529,1384,1325,416,923,504,49,219,712,200
293,1410,137,364,1251,1197,761,739,223,89,528,430,376,728,1291,987,487,1328,1091,629
817,1142,3,733,984,213,1149,1383,22,986,139,612,926,781,948,296,21,1301,920,1381
255,1349,1052,1102,1336,1015,843,867,716,234,1113,496,647,163,687,816,278,147,611,120
1225,7,257,949,267,214,1170,620,46,141,358,1056,255,941,380,1040,968,83,500,1359
601,1271,130,1190,556,1143,148,1293,1187,1128,1224,249,1148,439,127,301,725,1250,1119,453
