group_0,group_1,group_2,group_3,group_4,group_5,group_6,group_7,group_8,group_9,group_10,group_11,group_12,group_13,group_14,group_15,group_16,group_17,group_18,group_19
23299,7330,22172,18025,1144,11874,20389,7350,19228,3027,5890,5061,1716,21422,23426,22861,12757,2303,2109,8710
9633,16657,3569,22957,23295,7201,14952,18133,16917,14167,794,24642,24878,1878,3090,25604,4524,11592,4354,15332
7365,7983,10425,14368,9821,7060,14981,25690,25069,601,18797,23829,14879,11138,14071,22024,11996,6258,312,14431
24852,19973,14140,14372,25517,25082,2631,3762,23811,18841,12842,5106,6888,21270,9124,10668,20387,20126,10391,20984
11446,13806,2957,7473,10560,16949,6187,23095,25828,5342,13712,3683,25433,23292,15467,418,8497,5099,10059,7170
895,18550,3337,269,3626,21192,977,2678,14427,13557,2676,21775,14536,18311,1793,13997,21183,18394,17469,502
3705,3442,20757,13254,22487,21258,18955,10172,16935,3586,15296,10640,4348,1430,16421,15871,7398,3791,24102,16708
1729,10603,3068,16242,5478,21181,12066,4999,15576,18152,21119,1425,24528,20404,25458,5391,7405,10370,2361,5861
9162,21106,19132,17510,13943,19433,617,14155,7154,15627,24522,12873,16310,1740,15703,20208,11138,16808,6627,17723
20003,12740,3747,23325,6446,8786,11367,19394,9246,14253,20410,10154,5794,780,24388,9615,21115,15588,3167,16498
4454,456,10865,8182,13577,1175,20716,6301,4119,7546,3280,25099,3283,22983,19467,3787,24728,15248,3624,10951
21001,16435,9275,15757,10136,25526,4994,18093,6905,9158,11145,16486,13043,25030,21962,560,7623,21511,1249,13664
18349,7851,11723,15821,14203,15833,16939,23023,21925,12832,16294,15322,6699,18577,16052,7728,4412,21795,11405,829
19224,807,954,7747,2912,14383,17333,17580,11581,472,4117,11652,978,21158,14777,4663,6385,19429,25098,18336
25334,8700,11227,18048,4393,18824,13528,14192,11712,25792,898,5503,7825,16375,13087,15595,19411,23408,5959,16226
17098,9967,25478,16685,5534,14806,2768,13019,1536,6429,4317,15203,21372,2581,9876,12793,1406,11684,5821,7713
24070,3787,17375,22092,2313,15272,9249,16425,5175,3860,24952,11320,15427,2303,12808,21018,13323,17764,3177,8493
7246,6079,8931,10302,10419,25710,18000,6779,1052,12519,23072,21164,9461,8687,24941,20374,16926,15634,2979,17264
12109,12681,15526,19827,16279,12749,17845,22660,11464,16512,24895,20354,14644,13262,23824,8871,16866,4025,8597,6320
8311,25922,3390,10003,218,12664,19325,3784,9637,11067,6882,3287,6375,5780,11692,13461,15656,7670,374,3969
2137,18237,12007,5372,10858,18039,21211,5331,24997,24889,7673,2348,24377,9545,24472,13483,23675,13574,6193,22126
16646,7490,23296,18918,19613,6924,10499,12023,19389,5529,7888,14021,21527,9098,8523,5381,25229,13130,21864,2241
24772,17248,9818,8441,25633,12933,8945,18748,22403,7361,3790,16472,11514,22144,8424,6801,16034,22371,5619,13167
24948,16220,12604,9821,17116,20525,1370,20082,80,12198,25542,24402,21402,10963,4425,24439,25861,6232,12191,7875
4030,14775,8421,12316,19393,15181,12459,2696,20395,12713,11852,7236,13199,5257,1347,470,19362,3506,22828,15048
11722,13621,21604,1475,17505,13597,19062,24508,6049,5942,12684,20548,15957,24241,4021,20550,7159,19066,2127,23234
22278,2853,19578,9206,13149,21320,12316,18464,14247,14271,20950,18313,4485,24621,6768,21937,8692,6573,1054,7848
6057,2136,3786,9372,11462,923,22556,3897,805,19994,14289,17814,24139,22859,10770,20555,24199,6787,16546,2915
4642,5404,17419,10390,3563,20064,19865,4476,20642,18075,10814,18198,8887,13675,6932,14713,19011,18430,21719,1871
11900,14160,21224,17794,534,5882,10545,10156,8324,10823,3821,6621,24243,16200,13145,1550,9879,6934,10569,24492
5242,18947,4071,11920,8102,17371,12833,2968,2476,10274,14171,14235,15570,13621,7142,2068,23729,9586,15130,255
1546,2618,18084,19225,3191,16886,3425,15002,17716,22512,23883,7222,8621,13597,12000,11769,5863,23697,20957,24049
1121,20958,6959,5612,25291,14774,18423,10889,710,12800,11513,24951,14751,17155,18374,20340,5328,11235,3646,6516
5761,18769,7935,11577,12742,930,23043,23282,3044,14196,18322,23544,11463,18055,14888,18527,3639,19889,14599,16341
5296,9398,20647,17759,11306,17137,3402,24202,20351,1761,25103,25103,12945,730,9220,5183,75,18220,18710,1012
9174,13291,8650,6706,22213,6279,21227,20145,933,18067,15287,2350,19922,13613,21275,11229,9360,10553,9020,21532
2597,14434,1084,1049,8072,15274,12414,17615,13853,18687,19407,9840,24472,12116,23533,3512,17243,12367,25586,10399
24093,13807,22460,2376,14654,24573,20429,23081,1728,17427,19570,10740,16162,24460,18066,17657,6076,4234,8212,22468
1931,5844,2449,20975,25401,16173,22560,15424,6996,25893,18452,1009,5340,8540,3173,12333,1122,25732,14173,16374
14921,13894,22866,18539,15094,4613,9577,8768,3953,20665,19202,5795,7531,5401,11668,24397,13361,7717,9390,12372
3701,13639,2982,6297,24569,4896,19378,11241,11890,12758,7390,21938,12961,11092,16260,10841,8915,5684,17604,17679
20748,6373,12347,11267,18435,14189,1312,3880,15321,18599,8015,23451,12951,10304,11428,19659,20454,18382,7680,8343
8704,7323,1013,2481,4582,10186,18240,20763,18197,7806,23984,13551,12695,23491,7586,5791,14315,24164,8776,6588
2878,14785,23169,19152,20936,14095,22086,3170,24211,4030,19374,4337,8086,6430,6023,5662,18084,3153,9780,23314
6868,326,8811,5950,10101,17747,16528,2897,6779,9288,599,3632,4330,16652,22435,16948,9170,256,17143,18069
13503,9860,5353,24444,13639,4210,11488,22631,19776,11734,583,19368,23266,21925,8565,14467,18187,19713,25569,5185
9928,12710,899,7579,22447,14999,15057,5056,15814,23612,16185,10459,14291,1422,9919,5783,20642,19632,4637,19500
21532,19094,7384,7260,3636,15142,11606,12053,13740,9276,17313,18423,24784,10163,18251,23359,11634,22230,13635,13235
8310,21139,23554,17392,5562,22403,24283,4241,23507,20945,16653,20740,21768,17912,11813,4149,24543,12662,19810,6563
19022,3100,20111,21908,25954,9675,14984,8297,11347,13874,111,25604,16378,1719,687,18840,11204,1513,21941,22896
10134,25349,14663,22212,1378,10333,4419,18094,11733,3578,18983,2481,10542,439,16617,18128,6698,3427,22058,15357
10655,17630,3774,23038,8363,21090,21869,18933,13869,16929,11353,3766,19705,19281,3634,22443,20557,17691,22204,7841
6144,9730,605,10538,23024,3122,8771,9001,5675,24250,10936,367,7596,8143,22190,9801,5772,13485,6074,3743
22631,20468,18112,8664,7400,10332,7477,14864,17803,8483,831,15921,9962,5190,5832,20586,5392,21257,18010,18798
9342,8677,24355,2042,18034,14255,21691,6372,18946,2502,1126,5322,24559,4866,6469,20764,11688,3817,8689,19821
4959,13189,18366,12098,16230,4713,21960,9087,13211,24703,23672,19950,3569,23249,18508,85,22142,11825,19263,21916
10675,18499,5879,19854,17500,2054,8124,2642,6851,4720,22302,23195,4658,21089,7258,11938,18857,7265,24659,17304
25043,16836,2698,25577,2249,2415,8568,25668,24698,17673,3420,21529,11629,14086,16468,3907,4812,7137,16849,17080
17695,682,17386,2220,20504,19734,6227,22768,24523,4357,24361,15282,10041,23704,24083,19163,22128,4373,4753,23713
23893,24272,12601,13632,22599,20960,1768,18705,16127,12202,23846,14648,15037,19650,8790,9176,14754,17552,12262,13876
8444,3657,18620,20936,21447,21535,24238,11000,3828,20253,25352,6951,13490,8527,11537,25560,12664,15848,12708,14728
1044,18299,22814,7610,18200,23863,36,4707,23122,11116,15194,14884,24936,17495,6848,23598,700,22501,136,4363
10991,12122,21191,20960,15601,21079,4712,6253,11839,9788,8490,14898,11014,20151,11864,3680,9665,7273,22467,2440
7048,670,15555,7892,10177,11724,20322,22486,5431,20106,17645,10226,19314,12077,12744,9060,24155,11111,14388,14126
5951,13582,14909,20192,6117,19107,18468,2615,761,4893,9847,5277,24651,9048,11753,720,7284,4360,884,8524
18396,18367,14187,4618,18085,18718,25137,22055,24029,25386,13143,13830,16591,14847,22957,10985,11854,19670,25641,845
21319,7463,2374,24580,22936,19507,12852,5339,12048,18524,2859,13013,13255,10422,2479,17472,19479,17351,9473,15508
14287,3885,12504,3838,25783,4760,20494,5635,13727,15647,18223,18846,13444,22192,6677,18919,1464,21047,25043,15873
22153,572,7378,1834,9678,10411,18200,6348,23426,17379,5598,25071,25727,4648,12772,22447,14631,2569,1106,14868
6565,1777,18691,24439,23223,10898,1834,25540,6017,13983,5861,10366,14445,25032,4266,7384,17831,10619,5484,4335
24849,15278,12846,16926,6200,21317,17411,11172,9760,8745,9403,13644,19060,25872,1612,23127,9494,14122,25384,5688
12288,11780,3176,1376,19181,23681,3979,15505,2102,18189,13955,11981,16701,24014,18266,20659,3481,4927,7770,24179
7189,493,12485,16698,22934,3153,19766,9529,18733,10423,8409,22372,20273,11449,6681,108,6228,6105,3328,21908
2770,13376,12938,1182,22508,20907,5096,19179,21981,8243,23571,2040,12064,9781,7775,7187,24050,23013,19775,24839
21600,9938,6449,14883,21145,5503,15371,7230,17784,11615,6179,4033,24702,12205,13618,3590,14309,25073,23543,8257
1155,9088,7799,20492,10267,3909,14308,11110,2268,25830,17484,18315,5926,18369,10869,15178,22600,14676,17287,11453
763,20071,20915,2487,3516,9213,20799,4393,21638,25116,1921,16035,5014,9570,21904,9495,19873,14829,2671,24474
16931,15621,6791,3816,9993,3130,15287,13523,20884,2735,17237,15081,2195,20876,23050,25680,6686,23181,12972,9911
18150,5710,9898,159,90,4543,24788,1125,7389,9966,5608,12060,13727,18893,1060,10791,23712,18720,7418,7755
15378,21193,5098,25370,3395,22667,5494,2391,3927,4722,24392,24099,5958,9093,5369,10613,16710,3607,13160,23388
2981,4831,14240,11592,3893,5402,25731,17247,25903,4249,21994,12560,3463,13067,25196,1616,12674,23042,1765,13084
14381,7379,8818,12059,4371,22437,24988,11504,5119,11266,4462,10410,5760,16846,5214,20827,12229,328,11046,2968
8785,10614,13964,6412,22868,20524,19757,11482,12144,6305,25390,10344,15859,15044,4233,12003,1951,15621,23642,17977
24467,15522,10030,18535,14609,9563,4462,13948,16199,24122,10223,21714,14987,2626,12983,9766,13008,3517,12071,4338
16161,1803,7736,16259,14246,9509,20196,25678,16269,12573,12148,10967,22724,989,25029,24127,21721,23886,13148,22164
12860,3270,20714,1816,9760,11672,16019,24063,9192,23740,24124,17817,2937,2076,21606,1348,18056,20464,20756,13405
4216,20525,14830,2941,4869,25308,18315,8982,6783,2588,9975,12111,9226,22097,6537,19517,782,17731,21597,11418
11638,13263,19933,6512,19967,1853,25610,1454,16992,23867,10704,20961,25202,10075,13361,3155,25863,10322,7683,10105
8205,23444,12675,23902,25665,3916,19313,19291,20181,12587,23040,652,9303,341,13980,22063,16978,8545,9968,14052
19769,7783,4031,7995,8105,3959,25016,17776,15277,12348,10335,18115,16963,20677,8437,13690,17221,10361,15337,12571
17050,12858,11521,19008,19280,19033,15036,22445,13787,1134,22456,8544,6847,19155,11812,14901,7024,9741,6388,14516
9428,21095,18501,17946,5852,8298,9619,19562,8397,5306,3417,3888,2686,11142,2284,9369,14976,21681,21606,257
3000,5999,25083,23859,16087,24434,22898,1306,23003,11653,3865,15933,5194,6956,3140,21632,21633,19795,23841,23915
18960,20718,7254,21230,12735,11085,3891,22847,8347,25918,5619,4973,22239,17356,11873,1039,22586,3015,9905,2217
2928,18391,15722,7124,8503,9069,12953,23477,22499,25624,24345,11074,16985,2783,5980,3164,23198,18487,8047,3352
3123,17238,6325,19711,15716,3599,4014,5883,16743,19675,15868,8092,20561,6022,5306,14004,17463,13070,916,3194
24490,4489,12582,8898,16254,2447,6123,16977,23530,18972,13133,25883,20258,9661,9208,22268,23078,2470,7475,20952
4568,10967,7308,22310,18493,7512,14085,12979,22485,20627,2127,22754,14599,16476,10922,23179,10048,18571,5114,23266
11103,15123,22548,19104,1603,15220,25869,25121,16804,4392,15474,4390,8269,15973,25638,23944,3915,12155,20207,19474
3939,22738,15919,3494,20863,11792,18195,22357,13499,11564,16551,20032,22224,25101,6700,8512,19482,17464,14720,3151
10973,23865,17655,20458,12448,1691,19001,3161,24804,9822,215,23794,12342,4326,13609,9228,5350,23275,1171,14473
21842,16482,9677,25172,3331,10625,7783,5048,14500,17988,6605,19178,8322,21556,9498,8908,23961,16695,11476,21513
23543,9564,8535,5993,1974,11685,14080,25385,9035,23549,18361,5554,21654,3847,19446,7340,11356,9320,16182,11300
9920,8163,20557,23330,15373,5370,25608,10309,14452,4054,19633,21742,20770,21920,23839,5959,7837,11331,12499,848
8210,16675,2599,3563,22379,15347,17475,24868,4561,3463,7545,3864,17331,10516,11219,24992,11947,5715,6658,25288
7267,23681,20499,22114,25858,14604,12088,19726,6700,19650,13723,25855,13370,20572,16438,16324,22990,10568,13267,4686
18407,22317,8362,4512,292,12260,5629,5159,14153,6838,25898,24284,18902,12005,5105,23591,21238,14489,20297,24554
4049,11207,6810,15918,19198,8664,13259,19443,14564,2561,4835,8983,2223,23623,9941,19227,2368,22097,22318,10818
14040,24320,24142,17674,25891,16753,16323,4285,8863,15658,11000,25947,760,23288,17460,5363,17924,21665,20842,694
16029,6199,23257,12364,7201,20289,15682,25452,25392,20292,19782,8769,3966,10975,17228,7232,3756,25369,6479,1411
2866,17184,7216,2245,25337,9087,17522,3010,12633,25477,14618,5872,7739,12003,5457,14691,25000,1372,18514,20540
8059,7280,17527,2120,16246,5788,23476,813,18702,10955,810,25705,12319,17229,22167,16147,15247,23754,954,8067
4293,21925,3705,7904,11546,18993,3693,2846,16973,25262,2559,7697,24311,2480,6035,20420,946,2167,10109,12342
17828,882,4976,13087,25436,1987,6082,18102,23093,7507,18392,21845,10695,1669,20968,16795,3897,19288,11541,21150
22089,18246,22295,25317,1763,681,16520,1330,18179,2737,24187,8873,12999,15111,2075,16124,10304,14254,14811,9406
674,23963,17531,25676,9198,1217,17861,18918,24024,20841,11614,11235,10827,13608,18157,16731,19330,21829,23405,3854
14047,7284,11453,11148,8473,24627,22655,16791,17615,11311,16786,20795,18660,681,13500,20489,21627,2718,16345,17023
20365,13843,3215,19498,1175,19151,17446,18148,9742,8513,22880,22575,9372,10291,20922,13325,2396,7846,130,13070
14006,298,266,21616,21082,14050,8910,23740,19028,24137,24604,17742,25828,5357,9630,5785,18550,2745,14905,2920
88,24358,14651,22358,15123,17133,24098,19873,15367,4170,3142,21592,8904,8165,19017,8655,22663,21309,8933,21292
9683,25485,76,13553,20842,8769,10727,300,24634,25567,8987,10057,1554,25308,15018,12131,23864,19718,24216,991
20773,9645,293,4060,11812,19064,1972,1900,6565,22922,3293,789,25378,17340,25195,15447,12487,11203,414,14688
10448,10186,3393,22520,13072,16975,19589,13888,15830,21322,25336,13270,13697,11506,798,12053,3370,10068,1541,17727
12263,4109,15243,17419,11592,23298,11227,22761,2671,16033,21322,21627,14365,14379,4330,12556,6156,14069,11243,2520
1647,17105,13063,23465,2812,20708,3001,3621,8781,16337,15754,142,16732,18654,17627,7355,15494,24595,23005,10035
4434,5501,18392,23128,18982,14132,13574,24145,7728,14522,15356,23767,185,19869,1247,4959,23834,19648,16619,25612
3812,20984,10577,4562,1406,2375,9767,1175,3503,7298,17936,12525,11230,16895,11640,6323,15517,5419,14028,6694
20902,11164,4421,402,9492,7111,7500,7306,18987,13763,3413,23590,25660,16541,9837,12507,21433,18262,25407,7775
10812,11765,25345,7627,19303,11273,9387,24346,17868,19595,11701,21811,25908,367,8168,22284,23919,18772,602,13577
9582,25686,6726,24895,24028,20731,686,9203,11407,4649,16381,2213,20634,18418,19639,16289,5092,15049,8884,1354
11187,24199,25859,14273,10071,8167,25488,16715,8438,23592,22494,1052,12109,1275,24863,11355,200,9316,4238,22227
4248,3697,10645,21544,25475,7877,5601,20977,6025,7826,14666,6329,14927,11671,8763,801,24786,15315,7781,6019
15128,1518,2417,24464,23173,18502,2911,18871,7220,13122,25227,12317,6732,9049,19308,20136,7092,20921,20274,5025
15346,6691,5299,25543,15110,7364,5874,5949,14126,880,13456,14295,17386,25232,6578,13652,20921,25878,12256,25833
15791,19518,25601,20963,6723,23336,16093,21984,6335,14710,14632,10522,3312,16626,21110,15108,9063,13610,5155,13502
1470,21920,14648,16694,10679,9611,17332,6629,12053,12773,4670,10190,21521,9409,16036,6037,4014,6203,19862,3565
6814,22702,18115,20357,22231,8806,24534,20170,22724,5998,1878,7005,10227,8574,14655,12484,23908,12473,18627,8244
668,5457,2346,18907,14098,991,14149,13664,5798,2879,21224,7023,1827,21111,16398,11798,16510,9780,19231,19413
187,550,6478,10724,2314,21360,9053,16491,7953,20009,4043,3462,1113,24997,12607,17699,1184,13746,12733,10930
9307,24024,24962,508,13197,9965,15011,13355,19983,22320,12848,21678,6505,22521,12378,22830,5663,20335,17800,9972
21788,8030,2825,19543,7908,21548,9156,15925,20567,2052,13100,11812,657,8555,3852,23830,21980,2416,4248,4942
25567,11264,8573,6145,5243,20297,19791,5754,22922,6083,1903,5847,18594,21360,15159,412,13292,14516,11692,18444
8449,3347,1793,2650,19083,12424,14641,7800,13282,16614,17088,1355,14602,6590,24215,17565,22698,12542,15634,17218
1754,1764,5850,4543,22746,6677,23722,8822,2978,9572,7851,19765,18148,24300,16825,17016,14331,7829,8956,23086
17418,15404,9600,19998,9337,15088,22477,5525,24299,7653,24862,6109,23539,17683,17879,20104,3246,24946,17296,14556
18416,16324,12932,8031,14652,14597,8774,23707,11240,15218,24860,308,17629,13866,20303,15886,10023,12646,20761,6082
17596,4645,4463,21049,8176,16586,25864,19046,8994,7602,18638,22150,14752,23657,20338,2098,5212,872,14244,20678
22365,7357,14456,5124,18818,23088,11019,141,18961,19748,5768,2150,4975,16915,21449,7491,6595,25341,25272,20136
2715,6611,14544,16060,21968,12838,21247,170,24843,25090,3801,23485,15160,10334,8331,8592,24843,2412,24124,19514
24008,11235,15222,431,20498,23196,3991,2281,14064,3406,14137,21892,307,20438,22555,17518,9062,10967,11532,14902
897,5450,16820,22220,22584,17786,24130,19203,12790,18858,16066,8938,13228,24782,24139,13718,18715,18088,7482,14394
18954,1137,22222,16641,2805,15839,2773,18171,23216,24636,24970,11314,20505,8188,24363,21029,1191,6868,3932,12331
1655,11732,19279,21200,19281,1467,18807,13243,23945,6792,6548,3002,3981,4516,22932,16531,11391,6694,13401,5654
22135,25048,7766,12823,14846,22486,7309,10776,21734,17178,13116,7584,2216,15730,17049,8502,3312,21380,3641,21034
20435,10077,22499,16884,20967,17840,9192,20543,7800,16510,15838,23565,21696,1538,7149,23023,14261,20859,19538,25456
18026,24492,16342,22082,13800,9171,20830,8055,25817,10516,18565,16250,5209,23585,11790,7893,15801,18813,8629,14087
10035,5718,12572,12398,8780,24631,6428,22393,23396,11748,4012,16234,9058,18285,7117,25328,9984,12829,21548,23472
1129,14743,15115,5555,11051,23045,19653,25118,2185,6309,7806,8890,11051,2567,23034,3786,145,9947,199,13589
2861,15802,16793,23428,14273,18373,23215,19021,9127,9220,25062,11773,13839,4489,9319,6626,7210,16081,10121,19917
9749,21637,13106,3854,24108,21922,5783,21404,2417,18341,1039,23339,19397,7257,14244,19992,4467,3226,9894,23435
8027,18417,6280,4009,19849,4933,14810,15402,20296,6598,4301,15638,5243,19788,3341,24352,9555,15288,19577,14900
22191,6812,8137,3363,1613,19637,8085,20757,15755,1204,11839,4899,2616,12263,2349,17924,1824,9438,23444,14928
15504,10419,25507,4831,9346,19986,14441,8799,3405,4022,19209,14192,10454,21426,19091,14401,21328,59,20143,9541
18055,20714,403,14774,7274,5298,5621,17106,9001,7205,25020,12997,25572,14178,13681,15658,20699,6992,2259,14008
7961,23897,19811,9623,1024,9709,25099,14989,2093,10435,20849,21154,10444,20450,9784,18045,6949,17013,15237,20042
8252,20754,22055,20937,12287,8464,15116,19196,22168,11848,10971,7396,21333,25181,16427,25301,2850,5269,22367,7085
15739,4467,22495,17248,23537,4886,8213,10206,9765,6081,9135,25465,6481,15821,1684,2883,25156,19561,8470,14758
9700,9402,18140,19126,9732,18255,19315,17117,19036,9382,10600,18023,8010,9094,4380,11305,7251,12778,5417,5925
22563,6016,18559,13043,129,20836,19012,2775,22561,10338,1598,1518,9022,11304,5104,25290,25849,1858,13822,24923
6266,5565,2206,21961,7858,17008,12381,7715,24353,16046,1564,25000,22733,14979,21484,16909,3832,15091,14665,7613
12158,16285,4796,6976,20003,21205,25222,5225,11557,22459,11684,3525,23102,22957,8483,9442,9080,10406,12846,2471
13225,10176,17694,8677,2679,12883,17396,9983,14073,5661,15231,11134,25644,4892,1738,15542,15139,4116,16631,22396
8102,19530,25426,928,8490,23200,15781,2776,16459,3765,15294,305,15001,8644,18863,6561,16606,22750,9243,23540
9983,20746,18374,9392,1435,3141,17256,25925,10985,14178,8428,4327,25045,10043,11641,16506,24183,10366,22754,21417
18141,16560,2480,25810,17214,17010,20802,6029,16340,25674,18400,11159,11412,4436,11335,21969,8373,4835,10186,7465
14528,1834,2134,11641,25939,13574,11479,7336,1260,3592,20171,9510,20351,9164,7240,15309,16884,4859,21366,14981
24875,10732,9343,5622,5711,13528,17954,16663,5481,9496,11822,10181,23098,8772,23073,18278,24184,10330,18848,11232
22370,5693,14392,22601,94,3714,674,11386,1473,6474,5568,3962,21903,2409,47,1876,5674,21173,17635,14130
21967,8753,4062,6909,19148,9666,9521,2598,5827,16812,8325,20664,16709,5469,12863,23009,2991,3569,13676,17982
4147,10986,8767,3676,6795,11691,17128,14998,23926,21353,9183,2708,22944,266,8103,8364,8016,8359,14721,10828
17194,21231,24113,3966,13629,11965,5740,17571,3859,7630,16121,11226,13039,12781,24511,710,9334,8282,7078,16537
24128,19118,5328,17236,25429,7233,10712,11339,3410,21247,24516,10484,24301,2084,14573,5976,3844,24191,576,21428
10761,6490,18556,11029,13115,7600,12587,3606,19117,342,22104,17946,6500,11372,13427,24029,5628,13706,2243,23
7096,17802,6199,1567,4613,15891,1906,9408,839,22925,19933,18887,12142,3294,15218,20796,7856,8872,1490,3456
14316,13396,13125,7612,16574,14409,25248,2548,21341,1229,16436,42,8807,24397,13220,22568,9630,8374,15878,9721
11657,5301,23696,20515,10618,23391,19812,9798,11360,21228,22347,7188,8178,4364,11356,12522,22056,14346,4981,2229
25530,20749,16145,19611,4072,8620,3897,18438,19642,15038,23538,21196,15755,17663,5095,3521,5060,10885,7542,18030
17264,2652,8549,3553,10796,1802,25314,7640,21637,24686,3788,6189,15659,20597,25204,1559,9651,21799,12073,8618
7947,2977,13701,9971,22943,2721,9931,10150,25174,23127,6242,17119,15903,3004,25216,537,25799,10828,14635,858
1735,5365,17991,24620,8816,17796,10134,22130,15858,583,17206,8369,18652,585,11064,14116,3815,17403,21371,17967
10250,21256,19228,14102,13155,24510,3436,6957,17491,11056,5164,9225,16536,1707,11787,10713,132,24511,12924,23800
14841,10098,19854,17964,9181,16730,6640,16712,2000,7986,5519,623,5994,4607,15372,12703,5239,18578,16274,9458
15217,13951,7053,1351,18861,12961,25641,8376,11684,18507,19154,11410,4077,6261,22997,10440,11406,2377,4530,14
6203,3107,1085,14313,16080,24867,3080,14711,790,6099,15850,12387,8098,22212,15822,23920,24854,15460,3782,19647
23447,19159,20702,5384,17270,23914,11214,19632,5013,21528,15004,2271,18447,2429,16658,8695,7074,15549,25482,22668
3168,25097,4995,10908,11988,5727,21912,8386,68,11511,10394,5149,25788,3159,13208,132,13691,10561,24743,8187
18486,964,25492,8090,3917,9992,5953,3319,11538,23183,11863,24185,1190,16187,22010,17826,23975,18844,7421,190
11532,21266,10332,696,10304,1037,7558,1498,13734,3933,19998,16942,12723,7310,3485,8906,2330,620,19271,15440
24219,1916,17911,9419,15235,7654,15003,2027,5282,5989,22372,18980,25227,10229,3964,3780,23747,10355,6799,21027
2285,2261,1719,18312,5654,2119,18967,3413,10789,4635,1817,5846,19010,22778,2348,17443,19050,935,4538,20225
19671,18828,20482,25531,2284,9025,25639,12008,6381,22543,10211,24630,13009,22065,24770,429,21897,7076,4735,12106
4485,21881,14699,19452,12023,13600,7416,6336,19630,854,25070,20792,8980,22760,21981,18596,6752,18144,18351,14970
3356,668,8271,5396,18335,18800,14870,13339,12132,17015,6575,22638,15595,6172,25815,3012,4378,17269,19467,16890
1626,6286,18025,660,3878,6024,449,5020,22053,25813,3371,346,21860,4356,10623,5292,1302,3384,19972,13884
8375,1536,11058,10582,3211,2734,22048,13009,19271,1339,6067,21131,24979,11726,23718,24625,19373,23577,1414,11488
7368,10420,13116,16959,24115,1741,18393,12987,18552,8133,11139,20190,22573,22093,354,615,10628,2281,4206,685
20567,11576,4768,2260,19500,24589,8545,4737,14169,824,10088,8040,4661,23512,3245,8066,25338,24954,9933,12285
2063,23205,21757,16732,20718,22269,16199,16762,20435,4375,9014,2729,18828,9386,11511,11190,13458,18615,10354,13024
20111,18989,23297,13517,10314,21327,13261,20567,20578,1964,22277,10515,15523,13254,21097,6946,4695,4419,2529,9856
1198,7278,551,24343,25029,405,23076,6138,2524,25256,16150,22640,450,24235,7931,14225,16118,19996,20186,12865
22398,7539,6835,7423,17801,8896,17998,12429,5666,24809,3432,19610,1298,22316,14053,5212,9998,19792,2174,198
4032,23089,20480,3893,15270,2292,24754,12638,17011,17498,9918,15121,10812,4504,17408,820,406,4824,16275,159
11427,10338,7806,3475,22582,25153,5970,16903,22568,9260,9924,12562,4402,259,16363,11615,1580,2643,23822,5653
7136,21237,657,2096,13068,5547,17083,19590,22270,21379,25431,11709,16631,15604,21619,5201,17058,9516,6041,17050
14205,8698,16138,22938,4845,4092,11982,21371,13149,20706,13523,13902,4230,269,7395,13415,10570,25546,16404,3266
21403,3782,3574,16161,20420,22130,18376,11775,15649,5264,18609,6181,23007,18998,22045,5233,21156,20723,3669,534
10072,23073,9867,5696,3699,14236,25109,23225,7716,11713,18319,23320,22845,3504,17841,20393,25598,23280,21668,15328
55,15361,13483,9865,1194,5535,4963,19095,298,10458,7677,3706,25184,21469,18672,14415,19558,20736,13253,8351
4389,3065,19874,890,6724,18879,11747,7423,12368,23253,5941,17454,5771,2943,6895,11757,10552,14240,12144,25143
21410,21154,15612,20081,22787,18102,23190,4403,4352,19040,11472,20804,1913,825,17635,13743,18563,10909,13759,12326
4487,19569,2795,19593,12703,21717,19946,21889,17449,4753,4788,14476,10490,15987,12511,17772,13461,5664,11515,6905
20899,15738,5550,22255,4695,11411,16662,9977,4413,19279,22888,16921,14396,12389,12577,18821,5914,21907,2184,5482
21737,18326,10859,8976,5296,307,25903,6529,16412,2956,13365,16764,16829,1604,24076,15012,24092,18527,842,5467
2755,16248,9516,1326,21153,5692,9464,13445,5528,7439,10071,4722,22156,54,772,11500,18506,22422,6425,6087
19484,16103,17211,8871,16295,18134,9253,4792,18923,2358,24610,21193,12232,23684,2173,25160,17175,815,19452,13226
25013,2763,20410,17349,25070,7939,13770,10953,18408,7677,25117,8567,21652,14297,11545,20306,7878,19058,16323,14914
15886,8792,8316,13736,7933,4000,10347,2319,810,23244,5298,6210,19905,7308,11938,21541,752,8926,6035,13372
830,8433,20116,3144,1314,12208,25695,1922,23827,2882,22199,21437,1128,12341,20796,18043,17024,8442,18488,8420
15147,99,7756,22742,4275,7640,20862,3007,21041,8326,11242,11485,12092,1742,22237,25889,3199,19395,4508,12049
11742,12011,4597,25404,23814,15956,14531,20446,14358,8774,22126,3951,5001,12602,20564,10466,22847,15614,23663,2726
23937,6449,13222,16512,960,22079,5599,25207,17175,4063,8861,15396,13913,12997,2734,20378,12665,7552,19409,8550
9882,22023,8311,5156,10823,16288,111,9821,3656,23715,7366,17337,7471,25627,16035,20025,138,2974,591,7681
4405,3651,8051,7858,21080,18571,10771,10984,5706,19430,11352,19553,6754,6080,9164,1690,11511,1261,24455,4129
559,14065,18032,23434,23133,8350,22231,17920,811,14060,11623,9577,17085,3289,3155,4783,3973,6498,10260,3404
6645,18857,22430,1738,1046,9194,5742,4282,25106,2087,23404,5883,15515,303,9273,8539,23213,912,17967,11162
