group_0,group_1,group_2,group_3,group_4,group_5,group_6,group_7,group_8,group_9,group_10,group_11,group_12,group_13,group_14,group_15,group_16,group_17,group_18,group_19
7467,12293,14140,11675,8248,13626,8742,11034,8853,14781,7153,9476,11386,6410,4458,107,6058,15530,15158,1333
14552,13054,2447,11058,10283,9346,15108,6598,11756,9467,6988,10176,2598,5707,2995,14448,15725,7752,13346,14045
8286,5331,12186,9994,10774,1379,15077,13637,5031,2481,12202,1010,1187,13960,4693,8335,4828,11592,5794,5090
7910,11158,6320,12576,11699,851,4919,3290,10664,14864,1363,14082,7972,9680,12588,717,13752,12949,14054,168
3389,8998,13180,6090,14463,11122,2351,2782,1723,1035,5939,2915,11339,1662,9131,7848,2986,366,15606,11515
7969,956,15002,8209,7331,13851,2435,1321,4076,840,5947,4776,8412,7608,3592,13868,15712,15298,2707,5960
3751,7960,3586,11093,14294,12209,7260,6467,13975,1660,2887,15642,6984,9073,14153,8625,2833,8089,6746,8281
11668,2698,10408,4634,1979,1196,15387,7343,4762,11012,896,11000,3606,8606,12450,1670,7895,15637,2363,12670
3045,7373,571,11262,8503,7542,13573,8853,8442,10282,8287,1484,9408,4231,12365,5167,7584,8409,11768,11694
13014,11406,13551,11089,15824,5472,12134,1414,12752,3390,1347,8614,2548,12369,14052,3347,12643,3183,3120,1990
15719,3581,9933,6524,2706,5921,9281,5825,3297,14947,8450,13261,9798,10674,4459,4214,6192,11332,6929,7397
2396,10678,6310,11101,13175,12096,303,15188,3066,1280,3668,9130,2054,2562,11761,6295,7059,14543,4460,12030
6087,7617,5827,3361,5497,9680,3038,13748,11687,5779,12057,14321,7640,4625,4935,8673,12378,12922,859,1037
13643,11848,10818,6905,11676,3257,3898,951,1760,12011,10161,14594,10150,526,15935,7158,6883,13464,9324,11535
6983,1946,8668,157,7137,12535,6794,13509,8805,9151,13867,15683,14958,11348,15561,10803,2892,4342,414,123
15704,14496,742,8447,1049,10099,436,6449,10380,5487,13392,1632,6957,12898,858,2452,9486,14324,9645,5161
9019,15791,14540,2814,9180,4680,1920,14328,6979,5551,14264,15973,15877,15523,10670,12802,6872,1637,10227,9749
3724,7953,5029,15221,12747,10806,10607,4009,7591,4474,6999,6681,328,2170,2857,9145,13843,13386,15481,701
5900,12574,15135,10608,1528,15870,10331,3693,6602,12,8937,7432,11671,10018,2367,8109,1539,2834,12554,2284
12824,2300,12351,6637,5583,14093,10512,1534,12537,12998,460,10123,8376,6271,5203,6834,10002,11170,9586,15711
9739,6872,115,5338,4129,13158,2510,13704,1773,12887,3363,14282,3248,13332,13673,667,10846,3968,12978,10941
1776,567,12650,11657,1094,9773,9711,15586,3766,1365,2371,347,8386,6495,6876,15870,8586,5367,10747,4980
2364,5352,4665,9978,14411,7470,4274,7216,5749,10259,13282,12414,15718,14537,2111,13780,5530,4512,9291,14195
11566,6821,14874,6184,3218,728,15455,11512,11163,7376,132,9006,12303,5427,12486,12473,4160,2200,10803,13794
15882,4540,4030,14793,11877,7882,13247,5759,15433,3791,14066,16014,3319,8319,14926,2237,4557,6867,11163,14384
15670,12151,13854,2810,10315,5513,11040,11816,2635,7439,614,12483,1498,6585,1568,1884,2469,13238,12750,15536
15125,2469,15344,619,8917,15986,5417,1529,4892,27,14577,340,2027,15875,11842,14829,6150,13637,11779,14555
5626,2168,5939,5315,2017,4258,13195,4043,14927,3972,12014,3570,3413,6498,750,12349,8707,9399,11640,3022
8376,2256,2544,1820,5906,4786,1688,7091,16021,13530,6635,5711,5850,11686,10848,2831,2326,9153,8248,7016
9783,9540,998,6859,3760,6164,4900,479,7259,4589,2158,6810,12008,8616,6353,2116,2796,5392,11679,200
6826,9619,7615,1175,6590,5548,11914,5690,5792,10355,2429,12362,6336,13385,4247,128,15568,13485,7667,11623
3534,6558,2421,3791,6279,13773,15377,4221,7070,8855,11286,4436,5020,11395,14977,2982,6503,9093,12355,8767
5423,15142,6724,2378,5234,1608,8018,7103,2704,7800,9372,8284,13009,15535,13327,11616,13282,6310,9236,9918
12503,2579,12162,2706,7626,10620,10544,2371,14596,4,11645,15136,12987,12079,940,15767,905,9227,2251,14648
1554,133,1567,15309,3080,760,13949,15546,15641,3319,12338,11477,11246,7004,939,258,14700,534,4385,1416
8202,10020,8272,1252,8712,4463,1297,13735,14611,14278,1420,13482,15494,11335,1449,10319,6722,1307,12736,15141
13894,7472,4121,6692,14235,11329,2225,15705,2984,857,60,15611,5459,1054,2200,5754,6818,2981,2599,15052
9281,7171,596,3613,10762,14807,10286,8099,10987,3324,13451,2694,6734,15427,14877,6891,2623,3109,6136,7233
2528,9120,5759,3309,8719,12634,11231,10226,1674,8160,8968,3384,378,9001,13210,3634,13319,1210,5094,14148
1086,5000,8334,950,12101,11072,483,10736,8929,2558,1687,117,4183,14677,15473,14019,15036,8381,8463,14458
10030,12274,12058,5567,12377,9257,5741,9374,15052,8423,5369,15670,6138,12265,9150,9461,12185,13405,5644,8366
1564,13718,11927,1397,15829,839,12680,7655,12395,4705,662,15876,7672,10418,10701,5897,3059,7619,5976,15282
4115,6726,13220,7650,8759,7289,4979,242,3518,13513,570,3303,12429,9573,3283,1046,3683,5806,6155,6274
12764,13107,13873,6556,3997,6049,14888,11052,6266,719,13807,176,12638,9220,7323,721,8736,6579,12162,4502
9664,11382,3385,8058,7204,2206,15239,10955,6280,5836,7192,1394,7518,2453,3104,6846,15744,4554,8198,15769
976,5970,10392,3988,7604,15421,351,15529,12518,11906,8589,11902,519,1954,8048,8816,9050,12496,10487,2054
15294,10741,3240,7866,4541,12765,14887,7946,15290,3807,13074,14229,14273,1571,13634,15211,14434,3513,7241,4078
8136,15901,10509,5508,9449,6647,599,3596,280,12006,15829,6015,11775,8708,12312,7888,10976,6317,4299,3964
11269,14026,13895,13225,6347,186,13325,5348,9447,9745,10834,6432,14923,3733,10365,1112,7814,5645,10971,12962
8388,12441,488,2165,15396,888,2316,3127,3859,723,10322,15722,12625,6363,9848,9577,320,8046,4890,15800
11844,6147,957,10305,15622,2576,12775,8010,5717,3870,14745,8784,5937,11344,13966,15776,7563,11193,2368,15089
12290,5421,3419,15421,10332,1790,2664,15028,7075,1513,12324,13861,2498,2379,5893,15842,9951,1892,6157,6695
13756,12136,10008,10862,13618,14324,11063,12891,2844,3978,11836,6893,2711,13728,14661,14619,6227,11048,6487,1633
12650,4951,12355,5976,4642,10628,311,11123,12541,10139,5208,6546,7423,2687,7543,4731,3154,2674,8078,8816
1552,13753,15440,1735,13130,2846,745,9193,9533,13153,8465,4931,4403,9156,1488,13092,11622,2375,1328,11468
3872,12235,8398,11908,9937,11118,1540,2184,5310,7343,4402,10113,14454,10670,1510,15733,13127,4157,6484,13056
10554,11702,4081,10946,12454,8868,2796,1639,8133,8971,1598,13941,14623,14050,9633,15755,10708,9222,14957,5884
11339,7673,5817,7810,13053,13623,681,8906,14730,12522,6454,13098,9977,5104,841,7227,14661,2515,9537,6782
10432,7141,9852,7217,13922,6993,4007,1443,6565,454,252,9664,10753,9981,2749,6690,2853,3558,1288,6209
12844,7710,7777,2657,2472,12923,2091,14504,9279,11581,8912,13865,6529,11819,4953,10980,9931,6997,5267,6479
9498,159,10807,15900,3389,5642,7060,11490,9456,14369,3906,3899,6997,3618,1769,2441,12068,309,12211,12453
1204,3144,2212,11915,12939,13521,6074,11984,5900,6399,14823,8125,15127,2730,314,11979,324,11997,7195,11827
8192,11770,9917,10565,11389,8913,84,13123,2091,7860,3122,15727,5988,5022,10290,11892,12044,14201,4956,1475
9380,12735,13965,7121,13126,14214,4929,9385,12126,9314,12604,13398,10953,1152,5689,15949,9323,13541,5604,5590
10294,13444,11721,5631,10547,1226,13486,9413,3580,8598,10855,6207,9554,3186,11773,96,551,8184,4866,9688
6772,15104,4472,5284,102,7508,2910,5626,5513,7193,5654,9507,5055,1758,14039,3355,14165,7815,14114,13041
1025,11576,16039,5855,15988,4761,7371,12020,6387,6994,13118,4737,2319,15530,12305,12645,11263,14531,5444,15267
7814,4993,12440,5621,2984,13863,11554,14538,15948,419,9951,6348,15067,15459,6606,6551,1359,3782,12902,9551
12694,13307,7031,14296,6337,4944,13915,1361,5222,12975,10575,15289,3007,10037,10428,2008,416,2437,9992,6186
3332,12173,10852,1707,464,6921,585,10184,9791,3531,15644,8121,4062,8849,9452,1121,3216,6712,13684,5621
13156,6717,1843,9099,5232,4496,7339,10703,6455,12158,6426,14522,11188,3152,5406,5407,10175,6379,13061,6228
8349,11419,727,8259,12125,6439,13067,46,11766,2867,2993,13659,9821,3435,9919,11203,11004,14858,7231,8231
2119,3032,7876,15151,8739,13469,5106,8308,12606,6340,993,14841,10984,12754,15471,7542,7292,13975,9757,11717
4978,6666,5858,4766,15503,7127,9403,2432,5730,9033,4659,3933,1536,10797,8759,1066,6463,10250,12320,15287
6650,6226,12546,2952,5687,5251,4991,11359,4205,15426,8508,3625,4282,14658,12390,4013,15917,3944,7055,3948
6407,4930,6728,2681,428,6123,11472,9238,6796,1222,12812,1879,12113,7360,10883,9238,14966,4916,2261,2000
10672,15524,5462,3395,2585,1066,12614,7438,7111,3021,11813,13422,11901,5161,15294,7750,10633,14573,14918,688
1821,8406,10373,2630,10488,6046,14823,2901,4880,14811,1383,6163,15192,2245,6785,3788,15300,12595,2894,2521
8126,11238,11602,579,30,7238,6802,6671,4996,2629,14104,4143,637,9334,6844,7186,1068,11007,2162,13317
341,10119,3032,10361,10945,7847,12876,1746,11001,11378,75,12048,15319,8543,5394,14035,6867,6542,5305,2617
11335,12661,6934,4563,4134,960,575,8036,1993,13963,12669,12639,12057,4728,1235,12281,12387,10877,5578,14405
5153,6838,3805,4558,1067,12335,12478,9939,933,5625,5746,7001,10918,8748,12822,1705,12300,4037,8799,7696
11094,236,8653,8287,3062,15824,2513,2133,13147,6109,14332,10985,13237,5541,4921,3287,14461,1312,2474,8462
13451,5572,7167,13672,14867,6663,5487,14503,1753,11416,6555,7649,7161,9765,10519,12980,7184,13078,12713,5764
1063,1702,9273,228,9381,4332,10399,2663,5223,3478,11826,6215,1265,5823,8861,11837,10724,4296,15403,4123
3750,15133,8768,8374,12841,12680,14439,312,13734,3755,9374,10622,8425,12847,1511,5251,4436,4411,8428,2006
474,5474,14027,2818,593,5680,2518,10493,10314,3557,8623,4383,2589,6907,11391,13107,3230,13265,11938,8240
12600,497,3059,242,9927,7873,12128,3859,1429,1590,10180,4637,1463,7825,5384,15360,11781,3902,3611,1878
12429,13651,11012,6276,13128,5440,1068,15013,13884,9624,12164,6697,8489,7589,3848,15737,10643,4375,8765,13205
4108,989,2637,6980,12277,12018,5998,3292,624,6526,4596,14432,15535,12422,923,4821,319,9955,12948,8404
7663,12111,14167,3001,5558,10572,7432,311,11451,10226,15570,13887,9829,5225,1279,3624,1421,14403,14749,12970
4756,5399,10633,13323,2686,1320,15992,7924,3253,4097,14407,91,15816,15520,12870,3270,8483,14597,3989,6332
14702,8615,8037,6469,6788,562,5574,2872,2790,8575,2066,13717,11742,4293,8977,1747,4867,2631,742,2473
5456,1533,3366,10176,1022,3939,3102,1502,4492,3242,57,13252,13303,10272,12604,10597,3678,406,4718,14971
4094,12912,10762,12940,7277,2474,13495,9027,11816,11750,10927,1339,13364,8325,13151,7853,4808,7726,4537,9440
13074,9772,13265,7939,11570,15452,1106,1777,13779,5453,4205,12798,3594,15933,2805,9255,13418,2516,12105,6828
553,15730,2248,9815,4482,11851,2157,6291,15133,10821,12289,3485,14348,8178,6195,7220,15121,9873,5782,13705
3713,12263,608,5581,10035,8571,1986,2766,2130,15852,10994,989,13066,11584,4192,5734,7306,6593,6430,10693
12964,5859,2363,5106,12932,923,11989,11626,1408,11001,11110,15065,7700,9308,13363,4163,15021,1416,8028,1964
12842,5366,14599,2016,11678,9513,5568,1936,1398,6698,2334,6406,15322,13321,8627,11385,4571,1604,1004,10148
392,11847,3483,15914,8878,7932,5195,3721,1517,7289,15809,10680,14704,15939,7221,10446,5259,8752,2648,12558
2754,4484,10308,4992,15739,5244,4990,12169,13003,1092,11221,3791,10925,1160,11196,14871,9530,5242,2869,12307
2408,14138,5729,9551,15760,8057,7895,13715,6793,8834,15493,9821,9326,807,11013,1609,2105,11756,3484,7172
6447,1350,3505,15020,886,5852,13216,5736,4705,3717,5786,4001,10458,8343,11645,2061,3500,6532,277,7599
12866,5907,2079,15289,13948,8445,1565,5619,4889,9915,13114,6539,1578,13397,1024,15567,9076,4884,4912,8888
13968,12128,6910,5025,15150,6432,12170,11837,13330,12896,15168,3157,11591,14346,4945,15413,8833,6623,2917,15189
5819,10641,4813,14212,7979,6237,7429,10592,11966,15851,1778,14914,9793,1793,13987,9518,163,4317,2212,10103
11470,1934,11782,6732,3420,11235,3630,1728,15546,14440,6176,9405,15465,1767,13016,1729,9515,11600,6656,3202
10393,15717,15853,7525,14991,10420,6298,7336,15975,6284,14901,8307,8589,12560,2470,14819,6376,14561,6594,9581
1583,2749,13868,7300,7569,4826,2250,2219,12472,13997,4105,14267,4711,11346,1756,9059,3012,2173,15409,6394
960,8201,15151,5088,1629,4125,2072,7100,1891,13481,14917,6274,1059,3949,13348,9233,1014,8817,16039,4844
15400,8420,11098,8863,12333,4035,5519,9719,6475,4304,4173,10013,4262,1822,11427,9158,15533,15976,14043,15227
96,10867,1347,7960,15123,10310,7313,2188,11414,7092,11247,7694,16000,7414,4626,4724,13556,11519,9489,6668
15566,4678,2595,940,15383,4800,13989,14715,10410,11249,9211,633,13947,13823,11342,15746,3833,3778,11421,13258
10881,11070,3210,13276,6327,67,13740,684,15,802,14426,5971,12029,6469,4179,11555,15998,12966,8515,315
14525,14129,4954,16029,4225,4918,10095,10742,14885,4031,14578,9769,6284,5269,15303,15160,1647,15805,9682,11611
14621,15597,14149,3631,12148,3590,3211,8089,12295,8803,2090,14729,8134,3670,4319,8696,9970,3381,11265,2400
89,14948,1176,6734,14498,13478,3662,15760,12874,12510,14845,4947,5950,12939,6435,8819,11019,9804,7502,3914
5047,3610,1856,12513,4691,3307,12192,2602,7738,12892,12881,7317,5722,3476,10704,11696,1310,12961,8510,13457
13956,11743,3020,2635,15059,14923,7281,801,619,5525,13606,1467,12247,6450,15066,6742,6857,2708,8402,11258
1356,728,14208,7110,14301,8159,2570,12326,9382,3099,260,2006,715,11587,8292,13265,14503,6321,6512,9034
3315,10564,8536,6787,13861,4798,2278,559,3922,6984,10797,15332,145,1354,9323,11004,8741,7550,6182,11121
13290,13824,13931,7093,14979,5413,4574,8597,1123,15783,4891,6805,15984,12622,1011,6545,6909,10158,8092,14269
4704,5374,50,9926,14255,1832,8759,12780,12145,12491,2830,3635,9157,7457,13220,10990,12211,10155,14677,906
1141,3114,1873,2584,14003,15869,9722,7503,3686,12951,12305,2956,7905,5653,4999,14639,8259,15572,10664,6072
8305,9774,3528,14883,14689,14631,14598,11860,13318,15502,10841,7344,2270,12810,9437,12061,9679,4138,4668,826
15397,12238,8328,2131,3205,2317,1660,5302,4854,10749,14990,4545,11737,15238,6810,2500,2151,694,8448,6564
6620,3897,480,2709,9757,2925,2966,4561,4380,12665,1227,6234,12481,5663,8817,13731,6398,10532,2855,4558
16023,2191,9687,13461,7938,1047,13916,9401,5945,7152,14526,7471,1613,10864,11684,12100,1850,11124,8749,11282
4964,5949,8392,9732,1739,11435,200,7329,12618,5386,5213,8297,6632,9676,14280,5021,1395,7590,11484,10061
11297,10800,14758,5380,11133,6252,3958,5933,5,14943,14285,10760,10694,6847,8495,12602,14088,9614,41,4594
13066,11008,15940,13839,7595,5091,7130,8629,6899,1016,8810,15108,2556,1807,6383,13700,11968,4852,7962,12295
15835,1180,12346,13367,3427,1639,12249,11055,9137,13886,4959,11827,4259,8544,13458,2136,6715,1054,3991,4238
10854,3355,2213,12509,10182,5817,5591,10285,7687,10221,6152,15469,15587,8436,7478,3369,4342,2326,768,11020
11497,9001,4193,10102,12406,873,3003,15490,13573,2384,3053,15011,7156,11008,12804,10365,3875,917,891,6790
3074,10711,1742,13094,4614,13776,570,8027,14874,14377,1554,8940,6512,3096,5670,5931,8847,11829,9171,11434
8191,8958,12671,15702,6051,7458,127,10892,2158,2510,15416,11599,3296,14178,2802,11870,13558,16056,6249,312
7391,14332,1753,3080,4836,15032,14708,2777,15840,14861,9141,11368,5553,8764,7364,15037,4334,6021,2433,2558
14690,13959,3161,5490,13599,40,12524,4849,4915,14482,6441,2224,5069,3953,12023,5529,8696,5210,9412,12042
11183,15816,13803,3554,8015,10886,4563,5227,12147,15370,3161,9623,10076,4899,15721,11739,15579,7304,10844,6
7795,10309,8701,15597,7087,1853,9416,9918,13954,13423,14114,13436,8469,9438,4786,8289,8685,12624,13750,8183
7262,14955,7823,4441,5187,8934,5,7521,15800,14780,3256,12785,10050,4485,8710,11179,10346,801,8894,5271
14393,7715,10261,13047,7270,7971,7965,2032,1366,10813,12916,2835,2862,8447,2100,3620,10636,9832,11682,6989
4630,13418,6052,15933,518,1324,12683,134,4881,14432,4629,2704,10880,12855,1699,13046,14768,3021,9954,4775
3740,16,1379,4964,12813,12247,1329,11541,8327,7414,2099,2519,10908,1722,12777,11536,15544,4665,1861,9795
13194,6332,6511,14604,1044,13126,10396,3494,2398,2417,7790,15269,12849,15639,15977,5773,1804,391,1528,10254
14782,10723,15045,2930,3696,6989,13522,9459,2591,11199,13462,9469,12741,14052,10321,14689,9468,5134,12950,6880
12799,392,8879,236,12731,2033,923,3321,12937,14920,14082,9088,7073,2384,402,15098,6216,3483,7200,5176
5791,4703,5305,8703,3732,6914,13500,14816,14324,1937,16047,1717,1015,9158,4180,3413,9070,7169,4852,5540
9258,4473,3729,2403,8844,1669,1158,13624,14670,13371,3845,9264,5478,4584,15544,9130,12457,8794,6714,7877
5424,2008,11838,252,2810,6975,12072,6737,13327,14228,9946,11190,6726,3537,16014,7330,15258,15777,7675,8867
2536,12246,14639,15721,15556,6070,3644,8364,769,11160,13342,5255,6979,11479,12897,4377,10785,15183,2577,65
3181,2875,8269,13222,13417,6928,3371,6195,8467,14712,11179,7504,10505,10294,2042,12464,5766,14421,2530,8123
1981,4903,9164,13019,1563,213,10700,13057,1231,7702,13683,6268,15752,11529,1540,1216,2427,13066,11888,14962
10937,11779,3552,5364,10025,7173,6482,3234,5115,9102,12522,11575,11056,8907,7228,10055,2416,6589,9102,5417
11544,2239,13095,193,11814,12442,15866,204,15710,8103,15071,13238,2288,13939,14393,10421,194,15788,9791,2260
6639,3543,6300,10890,14221,9651,14526,35,4308,4154,7822,2819,3886,1903,6626,1477,501,11334,2351,6298
12280,13909,5734,3153,5499,7321,12852,3849,2302,10127,5080,1864,4406,1203,6667,15615,4497,2762,14703,887
298,2970,11321,7308,11512,549,11929,3222,4654,6912,5570,5586,10558,1467,5854,12483,3124,4395,5408,4157
7443,1486,2150,526,4580,7162,15658,13716,2428,5531,9078,7658,12075,10460,12515,3219,6263,7484,6376,11508
5979,12329,1274,688,224,3740,775,11419,13389,7475,5030,12881,842,13701,14991,12051,3965,14061,56,13525
12087,1126,11965,13090,2943,15442,5717,8419,7137,7128,6357,6882,4728,12209,1927,13120,3497,4497,7491,218
5624,11875,8090,13905,2194,7810,7020,16008,7551,14994,14108,3130,11228,2297,9359,5553,12030,10477,135,8738
13856,11168,9107,13291,1090,12411,5984,4123,5972,9511,9843,4811,15821,9090,13794,2753,4699,13027,3170,14395
4211,15283,5617,9215,8040,8000,3172,11135,15115,451,5824,2382,9344,3583,913,5276,8403,881,15498,6305
12363,4199,2873,12316,3293,10012,8365,11042,443,6932,2098,3090,15705,2132,10548,6873,13551,232,7435,13333
5955,3580,12645,6992,6225,6760,3491,9273,4210,13191,7101,3532,2760,457,1708,4661,1876,15391,1761,15386
4937,4981,5183,5962,14148,13441,10319,6172,1576,2374,12974,9330,1263,7961,5232,2304,718,1622,4109,7250
7208,4590,4910,1022,5123,10542,14965,6168,10215,4473,12215,3937,10260,3050,2323,7932,9235,3945,15505,10916
5641,8031,9231,9012,11084,2215,8794,9174,4789,536,14413,3195,12875,7642,10369,9345,13546,2335,4981,4142
13301,15329,13297,9931,9431,11194,14659,14400,13524,8584,2699,2081,3217,3059,2588,8653,7431,11711,2342,5741
1768,3251,8765,9620,5523,12914,11488,3173,11295,5873,7721,3689,15593,4172,7007,9224,10640,5919,10828,5930
3314,3431,4512,5691,8880,15035,3718,4831,4634,3953,14098,5206,12563,7400,14931,1885,4582,14059,4873,3930
13735,14273,14017,8392,14976,8674,14863,5696,4658,15805,3500,13686,11706,11638,825,408,599,15014,9897,13723
7132,10739,12970,8084,2862,10191,804,15054,3158,8943,10879,7901,9891,5039,9925,7499,1515,10039,14535,11087
15313,9906,10676,5072,12562,2500,14936,763,15266,12064,14824,8789,5572,11941,8368,284,6504,7650,14472,15222
8275,2020,8864,13168,13752,12586,12556,3974,801,13434,59,4835,14873,11998,13835,7191,1760,2950,5589,10431
8540,9995,11634,1126,601,12254,3132,6660,13508,7721,4715,1608,5032,3338,11896,4323,13694,9743,599,13577
7056,6559,3702,6826,688,4596,5880,7476,480,7117,13166,3995,5615,7913,10190,332,9363,7816,736,9884
6017,291,11096,6315,10578,10828,13588,1943,3117,3942,1399,15499,15810,8332,11481,1536,13826,1214,1667,2330
2512,161,3954,94,1030,8178,4713,6454,3999,12405,1355,1104,2630,14781,14141,12845,2403,8478,3678,6800
5037,15685,14411,1323,9473,2518,10688,3033,2494,5228,15818,13996,401,6819,379,10189,1329,11257,14336,4404
15538,12734,11830,2037,12825,12462,10809,13998,2638,5081,6091,2512,10243,61,1793,4248,9967,15293,9465,10984
2768,2423,274,892,11919,12730,3266,15390,6045,6774,666,4972,5776,15799,9805,8982,10884,4991,12067,11890
14908,15866,7658,12786,3620,9457,6400,3521,1806,7471,3023,2921,741,5930,1254,6544,15619,15822,9553,6844
6202,7614,10403,7235,4268,15313,4419,4186,1090,5031,15936,14739,12205,857,6328,2906,325,14319,16012,14381
9349,4979,15119,15796,7614,12580,7469,7784,6596,28,2006,7587,15546,5443,2151,3191,12764,11286,97,12972
7791,3117,15499,9951,11595,4536,9592,12802,15878,7542,5268,1329,11142,14705,2891,6153,4112,597,9747,12125
4514,2395,8557,6426,590,3197,3584,10566,4503,11546,4281,14583,9929,6340,15112,10437,12559,10602,13666,12622
3357,1392,3296,15556,11908,14388,11101,8378,3453,1981,13560,15687,2988,11789,13041,8175,4475,14498,554,2289
15296,7492,7362,5475,2621,12628,3376,3151,3893,7859,10766,12778,11068,13141,12314,12740,5755,2863,11436,12270
3532,14373,9500,10702,11554,1575,11279,1190,3674,15019,8622,8008,2562,7967,9575,8518,5415,3559,10213,13154
9285,1470,12323,6622,5560,865,9418,12324,8172,10018,6304,16041,13392,5933,102,7370,15020,12664,4108,6263
14766,3704,14745,12034,13817,13969,980,10803,6353,1686,15221,15081,5185,1326,5256,11269,11211,722,3515,9453
6963,6854,1960,10666,11535,9715,8388,14119,6293,15421,8522,15748,1734,9802,13479,763,7347,2009,15376,2657
13675,10883,2995,7157,4292,15746,10740,5454,14258,9556,11608,8691,4759,2183,725,13905,9402,8585,7966,2926
14155,8450,10906,9672,1128,14580,8470,4885,9441,13908,2375,6458,11652,11217,6181,11418,10715,13199,15599,303
1576,15619,3465,2791,12863,3860,8137,12880,4370,2627,9650,6824,15034,9452,15030,4318,15042,13496,4910,7690
602,1882,1867,10174,7830,7516,13778,983,6970,10194,14637,893,4901,13874,4165,1567,4868,7637,7448,15843
5474,5716,4796,1174,14744,3039,6838,15593,3891,7075,13721,15653,9668,3118,5529,12342,240,8636,13082,15969
11138,2421,9979,7902,11370,14873,1782,13062,7442,6276,14957,138,12144,14053,1702,7012,15549,12211,6133,9557
5799,14876,9844,323,8531,13600,14076,6303,13140,4207,6469,11595,8743,2806,12947,11496,12542,11627,4853,2383
3177,7522,593,13615,2434,14630,3442,6288,1236,12119,3384,5762,11234,9356,12400,4065,15271,13411,15062,3631
13407,7649,10304,4817,3826,5110,6438,5749,11509,10473,8576,15112,2881,5746,2826,10280,5959,13906,9766,15061
7312,1148,9576,11519,12780,10796,13767,14132,8363,6123,12245,12530,9972,6677,14050,15296,15403,353,13374,12317
4574,1624,9224,10630,1163,8682,4759,12031,8398,15176,5764,5847,8276,2685,14532,478,15094,2759,14566,14819
9961,8384,11052,1533,5661,8223,9742,4413,7158,885,723,1584,4525,7534,4588,8069,12428,15248,3585,13801
6869,3260,13470,7282,12552,6023,5734,5473,8405,2737,9717,2487,717,7555,14196,2528,15913,12012,6477,1366
14734,1614,4588,12918,7096,7949,9682,5885,7025,11029,10737,11386,9160,1652,5728,1138,3381,2882,14138,2475
11971,6074,2639,15104,2366,9544,12322,4011,363,15233,4215,5177,13169,6832,15514,1871,1708,8568,10144,3536
10641,1447,14815,5900,11040,12359,4234,15406,13353,1407,8227,5874,8069,10402,7848,9606,3587,9674,15753,3462
8024,10333,12877,13157,10692,2394,4403,12374,1402,7096,5858,9277,6355,6407,14038,4045,12602,14874,12319,3125
12579,3494,3132,8403,6170,8373,8491,13240,15031,5143,7200,14090,13913,15409,3824,9910,2897,2216,11690,14536
6328,10357,1973,3259,1096,4660,7506,12517,13569,3046,13412,7557,3402,15863,1625,6261,9286,14198,9577,7073
982,13036,13851,5533,12981,7792,8206,5263,5578,15679,53,6875,7779,3438,12584,800,4102,9435,13254,6240
12419,9961,1223,2499,5612,2414,11356,7532,3376,3004,2,1186,1480,6541,6252,6396,14734,13954,2493,7423
8282,10067,3518,7516,4616,14031,2843,13474,11577,9441,3660,8403,1112,7731,3664,15663,8618,3234,8469,1408
15683,1172,12918,7685,9002,6676,12418,12388,15259,14911,11131,11637,9806,236,169,15848,12653,8138,11944,10271
15681,14413,3021,12768,10709,8980,11155,1843,1321,4331,15721,10167,1000,11021,12090,2479,12087,12894,510,4982
1946,14252,10836,1577,15424,11897,14750,12858,5071,14806,7308,14865,13966,11173,8034,13253,12916,3492,13742,13386
4621,13673,2165,9191,14441,15418,978,1166,1769,14804,9361,5869,4661,13563,6426,3734,8963,13036,6667,15184
12398,3884,2999,4675,9265,5405,7611,1487,1390,3284,2530,16001,12268,13111,2843,11078,13567,9638,2151,10607
15040,10640,5302,10194,676,9316,8755,5921,15638,5963,15572,10469,11654,8084,5505,1250,11378,1330,12830,8924
1077,12071,6409,7556,15039,1027,9917,9600,11406,11047,3994,7876,14370,2206,7372,6210,4733,3307,10924,13115
10776,144,3207,6433,11000,2422,13014,6118,13495,7086,7374,7512,8522,11495,10071,3899,4482,9225,7474,5550
15629,11708,9369,244,7315,4493,3158,5405,15790,888,12117,11677,12728,7903,15515,395,8449,4075,12933,11060
7002,13767,4246,12549,2809,11542,10073,3599,15009,3078,13303,13176,11704,14297,16025,7678,11638,14567,5560,7328
9489,1706,7606,1835,11179,1496,14803,15522,8289,12506,8698,11762,7554,1497,8065,10593,13244,7333,11300,5155
9846,5327,8647,589,1118,10514,6682,2061,2553,1543,13396,12837,7315,8579,3428,6179,1615,4386,9488,10726
4996,13401,4166,6283,8927,2899,7200,6641,13662,8300,3196,13439,8431,3846,15080,7374,2759,7775,3023,3721
15536,802,8983,10723,10376,8396,13401,12315,2356,684,2907,8647,13438,4057,10,1473,11192,15310,3269,4357
14824,4444,10501,4837,10993,337,5834,888,13618,6133,10115,319,9156,11160,6610,5385,11148,11701,13581,14048
15004,5441,13742,2960,7907,5806,5676,13737,11999,6740,10323,919,661,4246,2874,7562,5646,10892,13363,7102
178,1960,5073,9194,4240,1228,13065,15725,12725,7009,1992,9667,196,11117,15565,2350,11465,13374,14663,5132
9237,8286,6641,11420,4199,8549,8657,2442,573,585,2985,4849,10862,6311,14729,14509,9494,13671,6905,8152
4665,1831,15020,4314,667,13615,5504,2846,5541,10033,6302,6675,4669,7316,2040,37,14090,10523,7857,7138
